Ångström bar experiment:
Date: 25-9-2024
Start time: 10:15:00
Time   ,Heater status  ,Temp P   ,Temp Q   
1142,1,28.5,32.5
1143,1,28.5,32.6
1144,1,28.6,32.5
1145,1,28.6,32.5
1146,1,28.6,32.6
1147,1,28.6,32.6
1148,1,28.5,32.6
1149,1,28.6,32.6
1150,1,28.5,32.6
1151,1,28.6,32.6
1152,1,28.6,32.6
1153,1,28.6,32.6
1154,1,28.7,32.7
1155,1,28.7,32.7
1156,1,28.6,32.7
1157,1,28.6,32.7
1158,1,28.6,32.8
1159,1,28.8,32.7
1160,1,28.7,32.7
1161,1,28.7,32.8
1162,1,28.7,32.8
1163,1,28.8,32.7
1164,1,28.8,32.7
1165,1,28.8,32.8
1166,1,28.8,32.8
1167,1,28.8,32.7
1168,1,28.8,32.9
1169,1,28.8,32.8
1170,1,28.7,32.8
1171,1,28.8,32.8
1172,1,28.8,32.9
1173,1,28.9,32.8
1174,1,28.8,32.9
1175,1,28.8,32.8
1176,1,28.8,33.0
1177,1,28.9,32.9
1178,1,28.9,33.0
1179,1,28.8,32.8
1180,1,28.9,32.8
1181,1,28.9,33.0
1182,1,29.0,32.9
1183,1,28.9,33.0
1184,1,28.9,33.0
1185,1,28.9,33.1
1186,1,28.9,33.0
1187,1,29.0,33.0
1188,1,29.0,33.0
1189,1,29.1,33.0
1190,1,29.0,33.0
1191,1,29.0,33.1
1192,1,29.0,33.0
1193,1,29.0,33.0
1194,1,29.0,33.0
1195,1,29.1,33.0
1196,1,29.0,33.1
1197,1,29.1,33.1
1198,1,29.1,33.1
1199,1,29.1,33.0
1200,1,29.1,33.1
1201,1,29.1,33.2
1202,1,29.2,33.2
1203,1,29.2,33.1
1204,1,29.1,33.2
1205,1,29.1,33.2
1206,1,29.1,33.2
1207,1,29.2,33.4
1208,1,29.2,33.2
1209,1,29.3,33.2
1210,1,29.3,33.3
1211,1,29.3,33.3
1212,1,29.1,33.5
1213,1,29.3,33.5
1214,1,29.3,33.5
1215,1,29.1,33.5
1216,1,29.3,33.4
1217,1,29.4,33.5
1218,1,29.3,33.5
1219,1,29.3,33.4
1220,1,29.3,33.5
1221,1,29.3,33.5
1222,1,29.3,33.5
1223,1,29.3,33.5
1224,1,29.4,33.6
1225,1,29.3,33.6
1226,1,29.3,33.5
1227,1,29.3,33.5
1228,1,29.3,33.5
1229,1,29.3,33.5
1230,1,29.4,33.5
1231,1,29.4,33.5
1232,1,29.4,33.6
1233,1,29.5,33.6
1234,1,29.5,33.6
1235,1,29.3,33.7
1236,1,29.5,33.7
1237,1,29.5,33.6
1238,1,29.5,33.7
1239,1,29.4,33.6
1240,1,29.5,33.7
1241,1,29.5,33.7
1242,1,29.5,33.8
1243,1,29.5,33.7
1244,1,29.4,33.7
1245,1,29.5,33.8
1246,1,29.5,33.8
1247,1,29.5,33.7
1248,1,29.5,33.8
1249,1,29.5,33.8
1250,1,29.6,33.8
1251,1,29.5,33.8
1252,1,29.5,33.7
1253,1,29.6,33.7
1254,1,29.6,33.7
1255,1,29.6,33.8
1256,1,29.6,33.8
1257,1,29.5,33.7
1258,1,29.7,33.6
1259,1,29.7,33.7
1260,1,29.6,33.8
1261,1,29.6,33.8
1262,1,29.6,34.0
1263,1,29.7,34.0
1264,1,29.6,33.9
1265,1,29.7,34.1
1266,1,29.7,34.0
1267,1,29.7,33.9
1268,1,29.8,33.9
1269,1,29.8,34.0
1270,1,29.6,34.0
1271,1,29.7,34.0
1272,1,29.7,34.0
1273,1,29.7,34.0
1274,1,29.8,34.0
1275,1,29.8,33.9
1276,1,29.8,34.0
1277,1,29.7,33.9
1278,1,29.8,34.0
1279,1,29.8,34.0
1280,1,29.8,33.9
1281,1,29.7,34.1
1282,1,29.8,34.1
1283,1,29.8,34.3
1284,1,29.9,34.1
1285,1,29.9,34.1
1286,1,29.8,34.1
1287,1,29.8,34.1
1288,1,29.9,34.2
1289,1,29.8,34.1
1290,1,29.8,34.1
1291,1,29.8,34.2
1292,1,29.9,34.1
1293,1,29.9,34.1
1294,1,29.9,34.2
1295,1,30.0,34.1
1296,1,30.0,34.2
1297,1,30.0,34.1
1298,1,30.0,34.1
1299,1,29.9,34.2
1300,1,29.9,34.2
1301,0,30.0,34.2
1302,0,30.0,34.2
1303,0,30.1,34.3
1304,0,30.1,34.3
1305,0,30.0,34.4
1306,0,30.0,34.5
1307,0,30.0,34.4
1308,0,30.0,34.3
1309,0,30.0,34.4
1310,0,30.0,34.3
1311,0,30.1,34.4
1312,0,30.0,34.5
1313,0,30.0,34.5
1314,0,30.1,34.5
1315,0,30.1,34.5
1316,0,30.1,34.4
1317,0,30.1,34.5
1318,0,30.1,34.5
1319,0,30.1,34.4
1320,0,30.1,34.4
1321,0,30.1,34.3
1322,0,30.1,34.5
1323,0,30.1,34.5
1324,0,30.2,34.7
1325,0,30.1,34.6
1326,0,30.2,34.6
1327,0,30.1,34.5
1328,0,30.1,34.5
1329,0,30.2,34.5
1330,0,30.1,34.6
1331,0,30.3,34.6
1332,0,30.1,34.6
1333,0,30.3,34.7
1334,0,30.2,34.6
1335,0,30.3,34.5
1336,0,30.3,34.6
1337,0,30.3,34.6
1338,0,30.3,34.6
1339,0,30.3,34.6
1340,0,30.3,34.7
1341,0,30.3,34.7
1342,0,30.2,34.8
1343,0,30.3,34.7
1344,0,30.3,34.8
1345,0,30.3,34.7
1346,0,30.3,34.8
1347,0,30.3,34.7
1348,0,30.3,34.7
1349,0,30.3,34.6
1350,0,30.4,34.8
1351,0,30.5,34.7
1352,0,30.3,34.7
1353,0,30.5,34.7
1354,0,30.4,34.8
1355,0,30.5,34.8
1356,0,30.5,34.8
1357,0,30.5,34.6
1358,0,30.5,34.8
1359,0,30.4,34.9
1360,0,30.5,34.8
1361,0,30.5,34.9
1362,0,30.5,34.8
1363,0,30.5,34.8
1364,0,30.4,34.8
1365,0,30.5,34.8
1366,0,30.5,34.7
1367,0,30.5,34.6
1368,0,30.5,34.7
1369,0,30.5,34.7
1370,0,30.5,34.7
1371,0,30.5,34.6
1372,0,30.5,34.6
1373,0,30.5,34.7
1374,0,30.5,34.7
1375,0,30.5,34.6
1376,0,30.6,34.6
1377,0,30.5,34.6
1378,0,30.5,34.6
1379,0,30.5,34.5
1380,0,30.5,34.6
1381,0,30.6,34.5
1382,0,30.6,34.6
1383,0,30.6,34.6
1384,0,30.6,34.6
1385,0,30.6,34.5
1386,0,30.6,34.5
1387,0,30.6,34.6
1388,0,30.6,34.5
1389,0,30.6,34.5
1390,0,30.6,34.5
1391,0,30.6,34.5
1392,0,30.6,34.5
1393,0,30.6,34.5
1394,0,30.6,34.5
1395,0,30.6,34.4
1396,0,30.7,34.4
1397,0,30.6,34.3
1398,0,30.6,34.4
1399,0,30.6,34.3
1400,0,30.6,34.6
1401,0,30.7,34.5
1402,0,30.6,34.5
1403,0,30.6,34.5
1404,0,30.6,34.4
1405,0,30.6,34.3
1406,0,30.7,34.3
1407,0,30.8,34.3
1408,0,30.6,34.3
1409,0,30.7,34.3
1410,0,30.5,34.2
1411,0,30.7,34.3
1412,0,30.6,34.2
1413,0,30.6,34.2
1414,0,30.8,34.1
1415,0,30.7,34.2
1416,0,30.7,34.1
1417,0,30.6,34.2
1418,0,30.6,34.1
1419,0,30.6,34.1
1420,0,30.7,34.1
1421,0,30.7,34.1
1422,0,30.7,34.0
1423,0,30.6,34.0
1424,0,30.8,34.0
1425,0,30.8,34.0
1426,0,30.7,34.0
1427,0,30.7,33.9
1428,0,30.7,33.8
1429,0,30.8,33.9
1430,0,30.7,33.8
1431,0,30.7,34.0
1432,0,30.6,34.0
1433,0,30.7,33.8
1434,0,30.7,33.8
1435,0,30.6,33.8
1436,0,30.7,33.7
1437,0,30.7,33.7
1438,0,30.7,33.8
1439,0,30.7,33.6
1440,0,30.7,33.8
1441,0,30.6,33.6
1442,0,30.6,33.6
1443,0,30.6,33.5
1444,0,30.8,33.5
1445,0,30.6,33.5
1446,0,30.6,33.6
1447,0,30.6,33.5
1448,0,30.6,33.6
1449,0,30.6,33.5
1450,0,30.6,33.5
1451,0,30.6,33.4
1452,0,30.6,33.3
1453,0,30.6,33.3
1454,0,30.6,33.3
1455,0,30.6,33.4
1456,0,30.7,33.2
1457,0,30.6,33.2
1458,0,30.6,33.1
1459,0,30.6,33.3
1460,0,30.6,33.3
1461,0,30.6,33.2
1462,0,30.6,33.2
1463,0,30.6,33.1
1464,0,30.5,33.1
1465,0,30.6,33.1
1466,0,30.6,33.0
1467,0,30.6,33.0
1468,0,30.6,32.9
1469,0,30.5,33.0
1470,0,30.6,33.0
1471,0,30.6,33.1
1472,0,30.5,33.1
1473,0,30.5,33.0
1474,0,30.6,32.9
1475,0,30.5,32.8
1476,0,30.6,32.9
1477,0,30.5,32.8
1478,0,30.5,32.8
1479,0,30.5,32.8
1480,0,30.5,32.7
1481,0,30.5,32.8
1482,0,30.6,32.7
1483,0,30.5,32.6
1484,0,30.5,32.8
1485,0,30.4,32.7
1486,0,30.4,32.7
1487,0,30.5,32.6
1488,0,30.5,32.6
1489,0,30.3,32.6
1490,0,30.4,32.5
1491,0,30.5,32.5
1492,0,30.4,32.5
1493,0,30.4,32.3
1494,0,30.5,32.5
1495,0,30.4,32.4
1496,0,30.5,32.3
1497,0,30.5,32.3
1498,0,30.3,32.3
1499,0,30.3,32.3
1500,0,30.4,32.4
1501,0,30.3,32.3
1502,0,30.3,32.2
1503,0,30.3,32.2
1504,0,30.3,32.2
1505,0,30.3,32.1
1506,0,30.3,32.0
1507,0,30.3,32.0
1508,0,30.3,32.3
1509,0,30.3,32.1
1510,0,30.2,32.1
1511,0,30.3,32.0
1512,0,30.3,32.0
1513,0,30.2,32.0
1514,0,30.2,32.0
1515,0,30.3,32.0
1516,0,30.2,31.9
1517,0,30.1,31.8
1518,0,30.1,31.8
1519,0,30.2,31.8
1520,0,30.2,31.8
1521,0,30.1,31.9
1522,0,30.1,31.8
1523,0,30.1,31.9
1524,0,30.1,31.8
1525,0,30.2,31.8
1526,0,30.1,31.7
1527,0,30.1,31.7
1528,0,30.0,31.6
1529,0,30.1,31.6
1530,0,30.1,31.6
1531,0,30.1,31.6
1532,0,30.1,31.5
1533,0,30.0,31.5
1534,0,30.1,31.5
1535,0,30.0,31.5
1536,0,30.0,31.5
1537,0,30.1,31.3
1538,0,30.0,31.4
1539,0,30.0,31.3
1540,0,30.0,31.4
1541,0,29.9,31.3
1542,0,30.0,31.3
1543,0,29.9,31.3
1544,0,29.9,31.3
1545,0,30.0,31.1
1546,0,29.9,31.2
1547,0,29.9,31.3
1548,0,29.8,31.2
1549,0,29.9,31.3
1550,0,29.8,31.1
1551,0,29.9,31.2
1552,0,29.8,31.1
1553,0,29.8,31.1
1554,0,29.8,31.1
1555,0,29.8,31.0
1556,0,29.8,31.1
1557,0,29.8,30.9
1558,0,29.8,31.1
1559,0,29.8,31.1
1560,0,29.7,31.0
1561,0,29.8,31.0
1562,0,29.7,30.9
1563,0,29.7,30.9
1564,0,29.7,30.9
1565,0,29.8,30.8
1566,0,29.7,30.9
1567,0,29.8,30.8
1568,0,29.6,30.8
1569,0,29.7,30.8
1570,0,29.7,30.8
1571,0,29.6,30.6
1572,0,29.6,30.8
1573,0,29.6,30.8
1574,0,29.6,30.6
1575,0,29.6,30.5
1576,0,29.6,30.5
1577,0,29.6,30.4
1578,0,29.6,30.5
1579,0,29.6,30.5
1580,0,29.6,30.4
1581,0,29.5,30.5
1582,0,29.5,30.5
1583,0,29.5,30.5
1584,0,29.5,30.3
1585,0,29.5,30.3
1586,0,29.6,30.4
1587,0,29.5,30.3
1588,0,29.4,30.3
1589,0,29.5,30.3
1590,0,29.4,30.2
1591,0,29.3,30.3
1592,0,29.5,30.1
1593,0,29.4,30.1
1594,0,29.4,30.0
1595,0,29.3,30.0
1596,0,29.4,30.1
1597,0,29.3,30.1
1598,0,29.3,30.0
1599,0,29.3,30.1
1600,0,29.3,29.9
1601,1,29.3,30.0
1602,1,29.3,30.1
1603,1,29.3,29.9
1604,1,29.3,30.0
1605,1,29.3,29.8
1606,1,29.3,29.9
1607,1,29.3,29.9
1608,1,29.2,29.8
1609,1,29.3,29.8
1610,1,29.3,29.8
1611,1,29.3,29.8
1612,1,29.1,29.7
1613,1,29.2,29.8
1614,1,29.1,29.7
1615,1,29.1,29.7
1616,1,29.2,29.6
1617,1,29.1,29.8
1618,1,29.1,29.8
1619,1,29.1,29.8
1620,1,29.0,29.8
1621,1,29.1,29.8
1622,1,29.1,29.6
1623,1,29.1,29.6
1624,1,29.1,29.6
1625,1,29.1,29.5
1626,1,29.1,29.6
1627,1,29.0,29.5
1628,1,29.0,29.5
1629,1,29.0,29.4
1630,1,29.0,29.4
1631,1,29.0,29.3
1632,1,29.0,29.4
1633,1,29.0,29.5
1634,1,29.0,29.3
1635,1,29.0,29.3
1636,1,29.0,29.4
1637,1,28.9,29.3
1638,1,28.9,29.3
1639,1,28.9,29.3
1640,1,28.8,29.3
1641,1,28.8,29.3
1642,1,28.8,29.1
1643,1,28.8,29.3
1644,1,28.9,29.3
1645,1,28.8,29.3
1646,1,28.9,29.1
1647,1,28.8,29.1
1648,1,28.8,29.3
1649,1,28.6,29.2
1650,1,28.7,29.1
1651,1,28.8,29.1
1652,1,28.6,29.3
1653,1,28.8,29.1
1654,1,28.6,29.1
1655,1,28.6,29.2
1656,1,28.8,29.3
1657,1,28.8,29.1
1658,1,28.7,29.0
1659,1,28.6,28.9
1660,1,28.7,29.1
1661,1,28.6,29.0
1662,1,28.6,29.0
1663,1,28.5,29.0
1664,1,28.6,29.0
1665,1,28.6,28.9
1666,1,28.5,29.0
1667,1,28.5,29.0
1668,1,28.5,29.0
1669,1,28.6,29.1
1670,1,28.5,29.1
1671,1,28.5,29.0
1672,1,28.5,29.0
1673,1,28.5,29.0
1674,1,28.5,29.1
1675,1,28.5,28.9
1676,1,28.5,29.1
1677,1,28.5,29.0
1678,1,28.5,29.1
1679,1,28.5,29.0
1680,1,28.5,29.1
1681,1,28.5,29.0
1682,1,28.3,29.1
1683,1,28.3,29.1
1684,1,28.3,29.2
1685,1,28.3,29.2
1686,1,28.4,29.0
1687,1,28.4,29.1
1688,1,28.3,29.0
1689,1,28.3,29.1
1690,1,28.3,29.1
1691,1,28.3,29.1
1692,1,28.3,29.0
1693,1,28.3,29.1
1694,1,28.3,29.0
1695,1,28.4,29.0
1696,1,28.2,29.1
1697,1,28.4,29.1
1698,1,28.2,29.1
1699,1,28.3,29.1
1700,1,28.3,29.0
1701,1,28.2,29.0
1702,1,28.2,29.1
1703,1,28.3,29.1
1704,1,28.3,29.1
1705,1,28.2,29.0
1706,1,28.3,29.0
1707,1,28.3,29.1
1708,1,28.2,29.1
1709,1,28.3,29.1
1710,1,28.2,29.1
1711,1,28.3,29.1
1712,1,28.3,29.1
1713,1,28.2,29.2
1714,1,28.2,29.2
1715,1,28.2,29.1
1716,1,28.1,29.1
1717,1,28.2,29.1
1718,1,28.2,29.2
1719,1,28.1,29.1
1720,1,28.1,29.3
1721,1,28.2,29.3
1722,1,28.1,29.2
1723,1,28.1,29.3
1724,1,28.1,29.3
1725,1,28.2,29.3
1726,1,28.0,29.2
1727,1,28.1,29.3
1728,1,28.1,29.3
1729,1,28.2,29.3
1730,1,28.1,29.3
1731,1,28.1,29.3
1732,1,28.1,29.4
1733,1,28.1,29.4
1734,1,28.0,29.4
1735,1,28.2,29.4
1736,1,28.0,29.7
1737,1,28.1,29.5
1738,1,28.1,29.6
1739,1,28.0,29.6
1740,1,28.1,29.7
1741,1,28.1,29.6
1742,1,28.0,29.6
1743,1,28.1,29.6
1744,1,28.1,29.6
1745,1,28.1,29.8
1746,1,28.1,29.6
1747,1,28.1,29.6
1748,1,28.1,29.7
1749,1,28.1,29.6
1750,1,28.1,29.6
1751,1,28.1,29.8
1752,1,28.1,29.7
1753,1,28.1,29.7
1754,1,28.1,29.8
1755,1,28.0,29.7
1756,1,28.1,29.8
1757,1,28.2,29.8
1758,1,28.1,29.7
1759,1,28.1,29.9
1760,1,28.1,29.9
1761,1,28.1,29.8
1762,1,28.1,29.9
1763,1,28.1,30.0
1764,1,28.1,29.8
1765,1,28.1,29.8
1766,1,28.1,29.9
1767,1,28.1,29.9
1768,1,28.1,30.1
1769,1,28.1,30.1
1770,1,28.1,30.1
1771,1,28.1,30.1
1772,1,28.1,30.1
1773,1,28.1,30.1
1774,1,28.1,30.1
1775,1,28.1,30.1
1776,1,28.1,30.1
1777,1,28.1,30.1
1778,1,28.2,30.1
1779,1,28.1,30.1
1780,1,28.1,30.1
1781,1,28.1,30.2
1782,1,28.1,30.2
1783,1,28.1,30.3
1784,1,28.1,30.2
1785,1,28.1,30.3
1786,1,28.1,30.3
1787,1,28.2,30.3
1788,1,28.2,30.3
1789,1,28.3,30.3
1790,1,28.1,30.4
1791,1,28.2,30.4
1792,1,28.1,30.7
1793,1,28.2,30.5
1794,1,28.1,30.5
1795,1,28.1,30.5
1796,1,28.3,30.5
1797,1,28.1,30.5
1798,1,28.2,30.5
1799,1,28.1,30.5
1800,1,28.2,30.6
1801,1,28.3,30.6
1802,1,28.2,30.6
1803,1,28.2,30.6
1804,1,28.3,30.6
1805,1,28.2,30.6
1806,1,28.3,30.6
1807,1,28.2,30.6
1808,1,28.2,30.8
1809,1,28.3,30.8
1810,1,28.3,30.8
1811,1,28.2,30.8
1812,1,28.3,30.9
1813,1,28.4,30.8
1814,1,28.3,30.9
1815,1,28.2,31.0
1816,1,28.3,31.0
1817,1,28.3,30.9
1818,1,28.3,31.0
1819,1,28.3,31.1
1820,1,28.3,30.9
1821,1,28.3,31.1
1822,1,28.2,31.0
1823,1,28.3,31.0
1824,1,28.5,31.1
1825,1,28.4,31.1
1826,1,28.3,31.2
1827,1,28.3,31.2
1828,1,28.5,31.1
1829,1,28.5,31.1
1830,1,28.4,31.1
1831,1,28.4,31.2
1832,1,28.4,31.3
1833,1,28.5,31.1
1834,1,28.4,31.2
1835,1,28.5,31.3
1836,1,28.5,31.4
1837,1,28.6,31.3
1838,1,28.4,31.4
1839,1,28.5,31.3
1840,1,28.5,31.4
1841,1,28.5,31.4
1842,1,28.5,31.4
1843,1,28.5,31.3
1844,1,28.5,31.3
1845,1,28.6,31.4
1846,1,28.5,31.4
1847,1,28.5,31.4
1848,1,28.6,31.4
1849,1,28.5,31.5
1850,1,28.6,31.6
1851,1,28.6,31.5
1852,1,28.5,31.5
1853,1,28.6,31.5
1854,1,28.5,31.6
1855,1,28.6,31.7
1856,1,28.6,31.7
1857,1,28.6,31.7
1858,1,28.6,31.7
1859,1,28.5,31.8
1860,1,28.5,31.8
1861,1,28.6,31.7
1862,1,28.6,31.8
1863,1,28.6,31.9
1864,1,28.6,32.0
1865,1,28.6,31.8
1866,1,28.7,32.0
1867,1,28.7,31.8
1868,1,28.6,31.8
1869,1,28.6,31.8
1870,1,28.6,31.9
1871,1,28.6,31.9
1872,1,28.7,31.9
1873,1,28.6,31.9
1874,1,28.8,32.0
1875,1,28.8,31.9
1876,1,28.8,32.0
1877,1,28.7,32.0
1878,1,28.8,32.1
1879,1,28.8,32.1
1880,1,28.7,32.0
1881,1,28.8,31.9
1882,1,28.7,32.0
1883,1,28.8,32.1
1884,1,28.8,32.1
1885,1,28.8,32.0
1886,1,28.8,32.1
1887,1,28.8,32.1
1888,1,28.7,32.3
1889,1,28.9,32.3
1890,1,28.8,32.1
1891,1,28.9,32.1
1892,1,28.8,32.2
1893,1,28.8,32.2
1894,1,28.9,32.3
1895,1,28.9,32.3
1896,1,28.8,32.3
1897,1,28.9,32.5
1898,1,28.9,32.3
1899,1,29.0,32.3
1900,1,29.0,32.3
1901,1,29.0,32.4
1902,1,28.9,32.4
1903,1,28.9,32.4
1904,1,29.0,32.5
1905,1,29.0,32.6
1906,1,29.0,32.3
1907,1,29.0,32.5
1908,1,29.0,32.5
1909,1,29.1,32.5
1910,1,28.9,32.5
1911,1,29.1,32.6
1912,1,29.1,32.5
1913,1,29.0,32.6
1914,1,29.0,32.6
1915,1,29.1,32.6
1916,1,29.1,32.6
1917,1,29.1,32.6
1918,1,29.1,32.8
1919,1,29.1,32.6
1920,1,29.1,32.8
1921,1,29.1,32.6
1922,1,29.2,32.7
1923,1,29.1,32.6
1924,1,29.3,32.8
1925,1,29.2,32.8
1926,1,29.2,32.8
1927,1,29.3,32.9
1928,1,29.2,32.9
1929,1,29.3,32.8
1930,1,29.2,32.8
1931,1,29.2,33.0
1932,1,29.3,32.9
1933,1,29.1,32.8
1934,1,29.3,32.9
1935,1,29.3,33.0
1936,1,29.3,33.0
1937,1,29.2,32.9
1938,1,29.2,32.9
1939,1,29.3,33.0
1940,1,29.3,33.0
1941,1,29.3,32.9
1942,1,29.3,33.0
1943,1,29.3,33.0
1944,1,29.3,33.0
1945,1,29.4,33.0
1946,1,29.3,33.0
1947,1,29.3,33.0
1948,1,29.3,33.1
1949,1,29.3,33.1
1950,1,29.3,33.2
1951,1,29.3,33.1
1952,1,29.4,33.1
1953,1,29.4,33.1
1954,1,29.5,33.1
1955,1,29.4,33.1
1956,1,29.4,33.3
1957,1,29.4,33.3
1958,1,29.5,33.1
1959,1,29.4,33.1
1960,1,29.4,33.2
1961,1,29.5,33.2
1962,1,29.5,33.3
1963,1,29.3,33.3
1964,1,29.5,33.3
1965,1,29.6,33.2
1966,1,29.5,33.3
1967,1,29.5,33.3
1968,1,29.5,33.3
1969,1,29.5,33.3
1970,1,29.6,33.3
1971,1,29.5,33.5
1972,1,29.5,33.5
1973,1,29.5,33.4
1974,1,29.5,33.3
1975,1,29.6,33.3
1976,1,29.5,33.4
1977,1,29.6,33.4
1978,1,29.6,33.5
1979,1,29.6,33.5
1980,1,29.6,33.5
1981,1,29.6,33.5
1982,1,29.7,33.5
1983,1,29.7,33.5
1984,1,29.6,33.5
1985,1,29.6,33.5
1986,1,29.6,33.6
1987,1,29.6,33.7
1988,1,29.7,33.5
1989,1,29.7,33.6
1990,1,29.6,33.5
1991,1,29.7,33.6
1992,1,29.7,33.6
1993,1,29.8,33.7
1994,1,29.6,33.8
1995,1,29.7,33.5
1996,1,29.8,33.6
1997,1,29.6,33.6
1998,1,29.8,33.7
1999,1,29.8,33.8
2000,1,29.7,33.8
2001,1,29.8,33.7
2002,1,29.9,33.7
2003,1,29.8,33.8
2004,1,29.9,33.8
2005,1,29.8,33.8
2006,1,29.8,33.8
2007,1,29.8,33.9
2008,1,29.8,33.9
2009,1,29.7,33.8
2010,1,29.9,33.8
2011,1,29.8,33.9
2012,1,29.8,34.0
2013,1,29.9,34.0
2014,1,30.0,33.8
2015,1,29.9,33.9
2016,1,30.0,34.0
2017,1,30.0,34.0
2018,1,30.0,34.0
2019,1,29.9,34.0
2020,1,29.9,34.1
2021,1,30.0,34.0
2022,1,30.0,34.0
2023,1,30.0,34.1
2024,1,29.9,34.0
2025,1,30.0,34.1
2026,1,30.0,34.0
2027,1,30.0,34.1
2028,1,29.9,34.1
2029,1,30.0,34.1
2030,1,30.0,34.0
2031,1,30.0,34.0
2032,1,30.1,34.1
2033,1,30.0,34.1
2034,1,30.0,34.2
2035,1,30.0,34.2
2036,1,30.0,34.2
2037,1,30.0,34.1
2038,1,30.1,34.1
2039,1,30.0,34.1
2040,1,30.1,34.1
2041,1,30.1,34.2
2042,1,30.1,34.3
2043,1,30.1,34.3
2044,1,30.2,34.3
2045,1,30.1,34.3
2046,1,30.1,34.2
2047,1,30.1,34.2
2048,1,30.2,34.5
2049,1,30.2,34.3
2050,1,30.1,34.3
2051,1,30.2,34.5
2052,1,30.2,34.3
2053,1,30.2,34.3
2054,1,30.3,34.3
2055,1,30.3,34.3
2056,1,30.3,34.5
2057,1,30.3,34.5
2058,1,30.2,34.5
2059,1,30.3,34.5
2060,1,30.3,34.3
2061,1,30.2,34.5
2062,1,30.2,34.3
2063,1,30.3,34.5
2064,1,30.4,34.5
2065,1,30.3,34.6
2066,1,30.3,34.6
2067,1,30.3,34.4
2068,1,30.3,34.5
2069,1,30.4,34.5
2070,1,30.3,34.4
2071,1,30.3,34.6
2072,1,30.4,34.6
2073,1,30.5,34.6
2074,1,30.4,34.6
2075,1,30.5,34.6
2076,1,30.5,34.6
2077,1,30.4,34.6
2078,1,30.4,34.6
2079,1,30.4,34.5
2080,1,30.5,34.5
2081,1,30.5,34.5
2082,1,30.4,34.8
2083,1,30.5,34.6
2084,1,30.5,34.8
2085,1,30.5,34.6
2086,1,30.5,34.7
2087,1,30.5,34.8
2088,1,30.5,34.7
2089,1,30.5,34.8
2090,1,30.6,34.7
2091,1,30.5,34.8
2092,1,30.6,34.7
2093,1,30.5,34.7
2094,1,30.5,34.8
2095,1,30.6,34.8
2096,1,30.5,34.9
2097,1,30.6,34.8
2098,1,30.6,34.9
2099,1,30.6,35.0
2100,1,30.6,35.0
2101,0,30.7,34.8
2102,0,30.6,34.9
2103,0,30.7,34.9
2104,0,30.6,34.9
2105,0,30.7,34.8
2106,0,30.6,35.0
2107,0,30.6,35.0
2108,0,30.6,35.0
2109,0,30.6,35.0
2110,0,30.8,35.0
2111,0,30.7,35.1
2112,0,30.7,35.1
2113,0,30.8,35.1
2114,0,30.7,35.1
2115,0,30.7,35.0
2116,0,30.8,35.0
2117,0,30.7,35.1
2118,0,30.7,35.1
2119,0,30.8,35.1
2120,0,30.8,35.1
2121,0,30.8,35.1
2122,0,30.7,35.1
2123,0,30.8,35.1
2124,0,30.8,35.1
2125,0,30.8,35.0
2126,0,30.9,35.0
2127,0,30.8,35.1
2128,0,30.9,35.1
2129,0,30.8,35.1
2130,0,31.0,35.1
2131,0,30.8,35.1
2132,0,30.9,35.3
2133,0,30.8,35.2
2134,0,30.9,35.2
2135,0,30.8,35.2
2136,0,30.9,35.1
2137,0,30.8,35.2
2138,0,30.9,35.3
2139,0,30.9,35.2
2140,0,31.0,35.2
2141,0,30.9,35.3
2142,0,30.9,35.3
2143,0,30.9,35.1
2144,0,30.9,35.1
2145,0,31.0,35.2
2146,0,30.9,35.3
2147,0,31.0,35.3
2148,0,31.0,35.2
2149,0,31.0,35.3
2150,0,31.1,35.2
2151,0,31.0,35.2
2152,0,30.9,35.3
2153,0,31.0,35.3
2154,0,31.0,35.3
2155,0,31.0,35.2
2156,0,31.0,35.3
2157,0,30.9,35.3
2158,0,31.1,35.3
2159,0,31.0,35.3
2160,0,31.0,35.3
2161,0,31.1,35.2
2162,0,31.1,35.3
2163,0,31.1,35.3
2164,0,31.0,35.1
2165,0,31.0,35.2
2166,0,31.1,35.2
2167,0,31.1,35.1
2168,0,31.1,35.2
2169,0,31.0,35.1
2170,0,31.0,35.2
2171,0,31.0,35.1
2172,0,31.1,35.1
2173,0,31.1,35.1
2174,0,31.1,35.1
2175,0,31.1,35.1
2176,0,31.0,35.1
2177,0,31.1,35.1
2178,0,31.1,35.0
2179,0,31.1,35.0
2180,0,31.1,35.0
2181,0,31.1,35.0
2182,0,31.1,35.1
2183,0,31.0,35.0
2184,0,31.1,35.0
2185,0,31.1,35.0
2186,0,31.1,34.9
2187,0,31.1,35.0
2188,0,31.1,35.0
2189,0,31.1,34.9
2190,0,31.1,34.9
2191,0,31.2,34.9
2192,0,31.1,35.0
2193,0,31.2,34.9
2194,0,31.1,34.8
2195,0,31.2,34.8
2196,0,31.3,34.8
2197,0,31.2,34.9
2198,0,31.2,34.9
2199,0,31.2,34.8
2200,0,31.1,34.7
2201,0,31.2,34.7
2202,0,31.1,34.8
2203,0,31.2,34.7
2204,0,31.2,34.8
2205,0,31.2,34.6
2206,0,31.1,34.7
2207,0,31.1,34.6
2208,0,31.2,34.6
2209,0,31.1,34.6
2210,0,31.3,34.6
2211,0,31.2,34.6
2212,0,31.1,34.5
2213,0,31.2,34.6
