Ångström bar experiment:
Date: 17-10-2024
Start time: 13:57:41
Time   ,Heater status  ,Temp P   ,Temp Q   
1128,0,21.3,21.3
1129,0,21.3,21.3
1130,0,21.3,21.2
1131,0,21.3,21.1
1132,0,21.3,21.1
1133,0,21.3,21.3
1134,0,21.3,21.3
1135,0,21.3,21.1
1136,0,21.3,21.2
1137,0,21.3,21.3
1138,0,21.4,21.1
1139,0,21.3,21.2
1140,0,21.3,21.2
1141,0,21.3,21.2
1142,0,21.4,21.2
1143,0,21.4,21.3
1144,0,21.3,21.1
1145,0,21.4,21.2
1146,0,21.3,21.2
1147,0,21.3,21.3
1148,0,21.3,21.2
1149,0,21.3,21.3
1150,0,21.3,21.2
1151,0,21.4,21.1
1152,0,21.3,21.3
1153,0,21.3,21.2
1154,0,21.3,21.2
1155,0,21.5,21.3
1156,0,21.3,21.3
1157,0,21.5,21.3
1158,0,21.3,21.3
1159,0,21.3,21.3
1160,0,21.4,21.3
1161,0,21.3,21.2
1162,0,21.3,21.2
1163,0,21.4,21.2
1164,0,21.3,21.3
1165,0,21.3,21.4
1166,0,21.3,21.3
1167,0,21.3,21.2
1168,0,21.3,21.1
1169,0,21.4,21.2
1170,0,21.3,21.3
1171,0,21.3,21.2
1172,0,21.4,21.1
1173,0,21.3,21.3
1174,0,21.3,21.3
1175,0,21.4,21.3
1176,0,21.3,21.2
1177,0,21.4,21.3
1178,0,21.5,21.1
1179,0,21.4,21.1
1180,0,21.3,21.3
1181,0,21.4,21.3
1182,0,21.4,21.3
1183,0,21.3,21.3
1184,0,21.3,21.3
1185,0,21.3,21.3
1186,0,21.4,21.2
1187,0,21.3,21.1
1188,0,21.3,21.3
1189,0,21.3,21.3
1190,0,21.4,21.3
1191,0,21.3,21.1
1192,0,21.3,21.3
1193,0,21.4,21.3
1194,0,21.3,21.3
1195,0,21.3,21.3
1196,0,21.3,21.3
1197,0,21.3,21.2
1198,0,21.3,21.1
1199,0,21.3,21.2
1200,0,21.4,21.2
1201,0,21.4,21.2
1202,0,21.3,21.1
1203,0,21.3,21.4
1204,0,21.3,21.3
1205,0,21.3,21.1
1206,0,21.4,21.2
1207,0,21.3,21.2
1208,0,21.3,21.2
1209,0,21.3,21.3
1210,0,21.3,21.1
1211,0,21.4,21.3
1212,0,21.3,21.3
1213,0,21.5,21.3
1214,0,21.4,21.3
1215,0,21.3,21.3
1216,0,21.4,21.2
1217,0,21.3,21.3
1218,0,21.3,21.2
1219,0,21.4,21.3
1220,0,21.3,21.3
1221,0,21.3,21.3
1222,0,21.5,21.3
1223,0,21.3,21.3
1224,0,21.3,21.3
1225,0,21.3,21.2
1226,0,21.3,21.2
1227,0,21.3,21.2
1228,0,21.3,21.3
1229,0,21.3,21.3
1230,0,21.3,21.3
1231,0,21.5,21.3
1232,0,21.3,21.3
1233,0,21.3,21.3
1234,0,21.3,21.2
1235,0,21.4,21.2
1236,0,21.4,21.2
1237,0,21.5,21.3
1238,0,21.3,21.3
1239,0,21.3,21.4
1240,0,21.3,21.3
1241,0,21.3,21.3
1242,0,21.4,21.2
1243,0,21.4,21.3
1244,0,21.4,21.3
1245,0,21.3,21.2
1246,0,21.3,21.3
1247,0,21.2,21.3
1248,0,21.3,21.3
1249,0,21.4,21.2
1250,0,21.3,21.3
1251,0,21.4,21.1
1252,0,21.3,21.1
1253,0,21.3,21.1
1254,0,21.4,21.1
1255,0,21.4,21.3
1256,0,21.4,21.3
1257,0,21.4,21.4
1258,0,21.3,21.3
1259,0,21.3,21.2
1260,0,21.4,21.4
1261,0,21.3,21.2
1262,0,21.3,21.3
1263,0,21.5,21.3
1264,0,21.4,21.2
1265,0,21.4,21.1
1266,0,21.4,21.3
1267,0,21.4,21.3
1268,0,21.3,21.2
1269,0,21.4,21.2
1270,0,21.3,21.3
1271,0,21.3,21.3
1272,0,21.5,21.1
1273,0,21.3,21.3
1274,0,21.4,21.1
1275,0,21.4,21.1
1276,0,21.3,21.2
1277,0,21.3,21.3
1278,0,21.3,21.2
1279,0,21.4,21.3
1280,0,21.3,21.2
1281,0,21.3,21.1
1282,0,21.5,21.3
1283,0,21.3,21.2
1284,0,21.3,21.3
1285,0,21.3,21.3
1286,0,21.4,21.3
1287,0,21.4,21.4
1288,0,21.5,21.2
1289,0,21.3,21.3
1290,0,21.3,21.3
1291,0,21.5,21.1
1292,0,21.4,21.2
1293,0,21.4,21.3
1294,0,21.4,21.2
1295,0,21.4,21.1
1296,0,21.4,21.3
1297,0,21.3,21.3
1298,0,21.3,21.3
1299,0,21.4,21.3
1300,0,21.3,21.3
1301,0,21.3,21.3
1302,0,21.4,21.1
1303,0,21.5,21.3
1304,0,21.4,21.4
1305,0,21.3,21.3
1306,0,21.4,21.3
1307,0,21.3,21.1
1308,0,21.3,21.2
1309,0,21.4,21.4
1310,0,21.3,21.3
1311,0,21.3,21.3
1312,0,21.3,21.3
1313,0,21.5,21.3
1314,0,21.3,21.1
1315,0,21.3,21.3
1316,0,21.3,21.3
1317,0,21.4,21.2
1318,0,21.4,21.1
1319,0,21.3,21.1
1320,0,21.4,21.4
1321,0,21.4,21.3
1322,0,21.3,21.3
1323,0,21.3,21.3
1324,0,21.4,21.1
1325,0,21.5,21.1
1326,0,21.4,21.3
1327,0,21.5,21.2
1328,0,21.3,21.2
1329,0,21.3,21.3
1330,0,21.3,21.2
1331,0,21.3,21.3
1332,0,21.3,21.3
1333,0,21.3,21.3
1334,0,21.5,21.2
1335,0,21.4,21.1
1336,0,21.3,21.4
1337,0,21.4,21.3
1338,0,21.3,21.1
1339,0,21.3,21.2
1340,0,21.4,21.1
1341,0,21.3,21.4
1342,0,21.3,21.3
1343,0,21.3,21.3
1344,0,21.4,21.2
1345,0,21.4,21.2
1346,0,21.5,21.4
1347,0,21.3,21.3
1348,0,21.4,21.3
1349,0,21.4,21.3
1350,0,21.4,21.2
1351,0,21.3,21.2
1352,0,21.3,21.3
1353,0,21.5,21.3
1354,0,21.4,21.3
1355,0,21.3,21.3
1356,0,21.5,21.1
1357,0,21.3,21.1
1358,0,21.4,21.2
1359,0,21.5,21.2
1360,0,21.4,21.3
1361,0,21.3,21.2
1362,0,21.3,21.4
1363,0,21.3,21.3
1364,0,21.4,21.2
1365,0,21.4,21.2
1366,0,21.3,21.2
1367,0,21.3,21.2
1368,0,21.3,21.3
1369,0,21.3,21.3
1370,0,21.3,21.2
1371,0,21.3,21.1
1372,0,21.4,21.2
1373,0,21.3,21.4
1374,0,21.4,21.2
1375,0,21.2,21.3
1376,0,21.4,21.1
1377,0,21.3,21.2
1378,0,21.4,21.2
1379,0,21.3,21.3
1380,0,21.4,21.3
1381,0,21.5,21.2
1382,0,21.4,21.3
1383,0,21.4,21.2
1384,0,21.3,21.3
1385,0,21.3,21.3
1386,0,21.3,21.2
1387,0,21.4,21.2
1388,0,21.3,21.3
1389,0,21.4,21.1
1390,0,21.4,21.3
1391,0,21.3,21.3
1392,0,21.4,21.2
1393,0,21.4,21.2
1394,0,21.3,21.1
1395,0,21.4,21.3
1396,0,21.3,21.3
1397,0,21.3,21.3
1398,0,21.4,21.2
1399,0,21.4,21.1
1400,0,21.3,21.3
1401,0,21.4,21.3
1402,0,21.3,21.2
1403,0,21.4,21.2
1404,0,21.4,21.2
1405,0,21.3,21.3
1406,0,21.4,21.4
1407,0,21.4,21.3
1408,0,21.4,21.3
1409,0,21.4,21.3
1410,0,21.3,21.2
1411,0,21.3,21.3
1412,0,21.3,21.3
1413,0,21.3,21.3
1414,0,21.5,21.3
1415,0,21.4,21.3
1416,0,21.3,21.3
1417,0,21.3,21.3
1418,0,21.3,21.2
1419,0,21.3,21.2
1420,0,21.3,21.2
1421,0,21.3,21.2
1422,0,21.4,21.3
1423,0,21.3,21.3
1424,0,21.4,21.2
1425,0,21.3,21.2
1426,0,21.4,21.1
1427,0,21.5,21.3
1428,0,21.3,21.3
1429,0,21.3,21.1
1430,0,21.5,21.2
1431,0,21.4,21.3
1432,0,21.4,21.3
1433,0,21.5,21.2
1434,0,21.3,21.3
1435,0,21.5,21.2
1436,0,21.3,21.1
1437,0,21.3,21.2
1438,0,21.4,21.3
1439,0,21.3,21.2
1440,0,21.4,21.3
1441,0,21.4,21.2
1442,0,21.4,21.1
1443,0,21.4,21.3
1444,0,21.4,21.3
1445,0,21.4,21.3
1446,0,21.4,21.2
1447,0,21.4,21.2
1448,0,21.3,21.3
1449,0,21.4,21.3
1450,0,21.5,21.3
1451,0,21.3,21.1
1452,0,21.4,21.2
1453,0,21.4,21.3
1454,0,21.5,21.2
1455,0,21.5,21.3
1456,0,21.4,21.3
1457,0,21.5,21.3
1458,0,21.3,21.3
1459,0,21.3,21.2
1460,0,21.4,21.3
1461,0,21.4,21.3
1462,0,21.4,21.3
1463,0,21.4,21.3
1464,0,21.5,21.2
1465,0,21.4,21.3
1466,0,21.3,21.3
1467,0,21.4,21.2
1468,0,21.4,21.1
1469,0,21.4,21.3
1470,0,21.5,21.2
1471,0,21.3,21.3
1472,0,21.3,21.3
1473,0,21.5,21.3
1474,0,21.3,21.3
1475,0,21.4,21.3
1476,0,21.4,21.3
1477,0,21.2,21.2
1478,0,21.3,21.1
1479,0,21.5,21.2
1480,0,21.3,21.3
1481,0,21.3,21.2
1482,0,21.4,21.3
1483,0,21.3,21.3
1484,0,21.3,21.3
1485,0,21.4,21.2
1486,0,21.4,21.2
1487,0,21.3,21.3
1488,0,21.4,21.4
1489,0,21.3,21.3
1490,0,21.5,21.3
1491,0,21.3,21.2
1492,0,21.5,21.3
1493,0,21.4,21.2
1494,0,21.4,21.3
1495,0,21.4,21.3
1496,0,21.3,21.3
1497,0,21.4,21.3
1498,0,21.4,21.2
1499,0,21.3,21.3
1500,0,21.3,21.2
1501,0,21.3,21.1
1502,0,21.4,21.3
1503,0,21.3,21.4
1504,0,21.5,21.3
1505,0,21.4,21.2
1506,0,21.3,21.2
1507,0,21.3,21.2
1508,0,21.4,21.3
1509,0,21.3,21.2
1510,0,21.3,21.1
1511,0,21.4,21.3
1512,0,21.5,21.3
1513,0,21.6,21.3
1514,0,21.4,21.2
1515,0,21.4,21.3
1516,0,21.4,21.2
1517,0,21.4,21.2
1518,0,21.4,21.4
1519,0,21.3,21.3
1520,0,21.4,21.2
1521,0,21.5,21.3
1522,0,21.3,21.3
1523,0,21.4,21.2
1524,0,21.4,21.2
1525,0,21.4,21.3
1526,0,21.3,21.2
1527,0,21.4,21.3
1528,0,21.3,21.1
1529,0,21.4,21.1
1530,0,21.3,21.1
1531,0,21.3,21.2
1532,0,21.4,21.2
1533,0,21.4,21.3
1534,0,21.3,21.2
1535,0,21.3,21.2
1536,0,21.4,21.2
1537,0,21.3,21.2
1538,0,21.4,21.3
1539,0,21.3,21.3
1540,0,21.4,21.3
1541,0,21.3,21.2
1542,0,21.4,21.3
1543,0,21.3,21.2
1544,0,21.3,21.3
1545,0,21.4,21.3
1546,0,21.4,21.3
1547,0,21.4,21.1
1548,0,21.5,21.1
1549,0,21.3,21.3
1550,0,21.5,21.3
1551,0,21.3,21.3
1552,0,21.4,21.3
1553,0,21.5,21.3
1554,0,21.4,21.2
1555,0,21.3,21.3
1556,0,21.3,21.4
1557,0,21.3,21.3
1558,0,21.3,21.3
1559,0,21.3,21.2
1560,0,21.5,21.1
1561,0,21.3,21.4
1562,0,21.3,21.3
1563,0,21.4,21.2
1564,0,21.5,21.2
1565,0,21.4,21.2
1566,0,21.4,21.3
1567,0,21.3,21.3
1568,0,21.4,21.3
1569,0,21.4,21.3
1570,0,21.4,21.2
1571,0,21.4,21.3
1572,0,21.4,21.4
1573,0,21.4,21.2
1574,0,21.4,21.2
1575,0,21.3,21.1
1576,0,21.5,21.1
1577,0,21.3,21.3
1578,0,21.4,21.3
1579,0,21.4,21.3
1580,0,21.5,21.2
1581,0,21.4,21.2
1582,0,21.4,21.1
1583,0,21.4,21.3
1584,0,21.3,21.3
1585,0,21.5,21.2
1586,0,21.4,21.3
1587,0,21.4,21.2
1588,0,21.4,21.2
1589,0,21.3,21.3
1590,0,21.3,21.3
1591,0,21.3,21.3
1592,0,21.4,21.3
1593,0,21.4,21.3
1594,0,21.3,21.3
1595,0,21.4,21.1
1596,0,21.5,21.3
1597,0,21.5,21.2
1598,0,21.4,21.3
1599,0,21.4,21.3
1600,0,21.4,21.2
1601,0,21.3,21.1
1602,0,21.4,21.2
1603,0,21.3,21.2
1604,0,21.3,21.2
1605,0,21.4,21.3
1606,0,21.5,21.3
1607,0,21.5,21.2
1608,0,21.3,21.4
1609,0,21.4,21.2
1610,0,21.5,21.1
1611,0,21.3,21.3
1612,0,21.5,21.3
1613,0,21.4,21.3
1614,0,21.4,21.2
1615,0,21.3,21.3
1616,0,21.4,21.3
1617,0,21.5,21.3
1618,0,21.3,21.3
1619,0,21.4,21.3
1620,0,21.3,21.3
1621,0,21.3,21.4
1622,0,21.5,21.2
1623,0,21.3,21.3
1624,0,21.4,21.3
1625,0,21.4,21.3
1626,0,21.4,21.3
1627,0,21.5,21.3
1628,0,21.4,21.3
1629,0,21.4,21.2
1630,0,21.4,21.1
1631,0,21.4,21.3
1632,0,21.3,21.3
1633,0,21.3,21.3
1634,0,21.4,21.3
1635,0,21.4,21.2
1636,0,21.5,21.2
1637,0,21.3,21.2
1638,0,21.5,21.3
1639,0,21.4,21.3
1640,0,21.4,21.3
1641,0,21.4,21.4
1642,0,21.3,21.2
1643,0,21.5,21.1
1644,0,21.5,21.3
1645,0,21.3,21.1
1646,0,21.5,21.1
1647,0,21.3,21.3
1648,0,21.3,21.3
1649,0,21.3,21.3
1650,0,21.4,21.2
1651,0,21.5,21.1
1652,0,21.4,21.3
1653,0,21.4,21.3
1654,0,21.4,21.3
1655,0,21.4,21.3
1656,0,21.3,21.3
1657,0,21.5,21.2
1658,0,21.4,21.3
1659,0,21.3,21.2
1660,0,21.5,21.2
1661,0,21.4,21.2
1662,0,21.5,21.2
1663,0,21.4,21.4
1664,0,21.3,21.3
1665,0,21.3,21.3
1666,0,21.4,21.3
1667,0,21.4,21.3
1668,0,21.3,21.2
1669,0,21.5,21.3
1670,0,21.3,21.3
1671,0,21.4,21.3
1672,0,21.5,21.2
1673,0,21.4,21.2
1674,0,21.4,21.3
1675,0,21.5,21.3
1676,0,21.5,21.2
1677,0,21.5,21.4
1678,0,21.4,21.4
1679,0,21.4,21.3
1680,0,21.5,21.3
1681,0,21.4,21.3
1682,0,21.4,21.2
1683,0,21.4,21.3
1684,0,21.4,21.3
1685,0,21.4,21.3
1686,0,21.3,21.3
1687,0,21.3,21.3
1688,0,21.4,21.3
1689,0,21.3,21.3
1690,0,21.5,21.3
1691,0,21.4,21.3
1692,0,21.3,21.2
1693,0,21.4,21.3
1694,0,21.3,21.3
1695,0,21.3,21.3
1696,0,21.3,21.3
1697,0,21.4,21.2
1698,0,21.4,21.4
1699,0,21.4,21.2
1700,0,21.4,21.3
1701,0,21.5,21.3
1702,0,21.3,21.3
1703,0,21.4,21.3
1704,0,21.5,21.4
1705,0,21.3,21.2
1706,0,21.5,21.3
1707,0,21.4,21.4
1708,0,21.5,21.3
1709,0,21.5,21.3
1710,0,21.4,21.3
1711,0,21.4,21.3
1712,0,21.5,21.3
1713,0,21.5,21.3
1714,0,21.4,21.1
1715,0,21.5,21.1
1716,0,21.4,21.1
1717,0,21.5,21.3
1718,0,21.3,21.3
1719,0,21.4,21.3
1720,0,21.4,21.4
1721,0,21.5,21.1
1722,0,21.4,21.2
1723,0,21.4,21.2
1724,0,21.4,21.4
1725,0,21.3,21.3
1726,0,21.4,21.4
1727,0,21.3,21.2
1728,0,21.3,21.3
1729,0,21.5,21.3
1730,0,21.4,21.2
1731,0,21.4,21.3
1732,0,21.4,21.1
1733,0,21.5,21.3
1734,0,21.4,21.3
1735,0,21.4,21.3
1736,0,21.4,21.3
1737,0,21.3,21.2
1738,0,21.4,21.2
1739,0,21.5,21.1
1740,0,21.4,21.2
1741,0,21.3,21.4
1742,0,21.3,21.3
1743,0,21.4,21.3
1744,0,21.5,21.2
1745,0,21.4,21.3
1746,0,21.5,21.4
1747,0,21.4,21.2
1748,0,21.4,21.3
1749,0,21.5,21.3
1750,0,21.3,21.1
1751,0,21.3,21.3
1752,0,21.3,21.3
1753,0,21.3,21.3
1754,0,21.5,21.3
1755,0,21.4,21.3
1756,0,21.5,21.3
1757,0,21.3,21.3
1758,0,21.3,21.3
1759,0,21.5,21.3
1760,0,21.4,21.2
1761,0,21.4,21.3
1762,0,21.4,21.1
1763,0,21.5,21.3
1764,0,21.4,21.3
1765,0,21.5,21.3
1766,0,21.5,21.3
1767,0,21.5,21.2
1768,0,21.5,21.2
1769,0,21.4,21.3
1770,0,21.4,21.3
1771,0,21.4,21.3
1772,0,21.5,21.2
1773,0,21.4,21.3
1774,0,21.4,21.3
1775,0,21.4,21.2
1776,0,21.3,21.1
1777,0,21.4,21.1
1778,0,21.3,21.3
1779,0,21.3,21.3
1780,0,21.3,21.3
1781,0,21.4,21.3
1782,0,21.5,21.3
1783,0,21.3,21.3
1784,0,21.4,21.3
1785,0,21.3,21.2
1786,0,21.3,21.4
1787,0,21.3,21.3
1788,0,21.4,21.3
1789,0,21.4,21.3
1790,0,21.5,21.3
1791,0,21.4,21.2
1792,0,21.5,21.3
1793,0,21.4,21.2
1794,0,21.4,21.3
1795,0,21.4,21.3
1796,0,21.4,21.2
1797,0,21.3,21.3
1798,0,21.4,21.3
1799,0,21.4,21.2
1800,0,21.4,21.2
1801,0,21.3,21.3
1802,0,21.4,21.2
1803,0,21.4,21.2
1804,0,21.3,21.3
1805,0,21.4,21.3
1806,0,21.3,21.3
1807,0,21.4,21.3
1808,0,21.4,21.3
1809,0,21.4,21.2
1810,0,21.3,21.2
1811,0,21.5,21.3
1812,0,21.3,21.3
1813,0,21.3,21.3
1814,0,21.5,21.3
1815,0,21.3,21.3
1816,0,21.4,21.3
1817,0,21.4,21.3
1818,0,21.3,21.2
1819,0,21.3,21.3
1820,0,21.3,21.3
1821,0,21.3,21.3
1822,0,21.4,21.3
1823,0,21.5,21.3
1824,0,21.4,21.3
1825,0,21.3,21.3
1826,0,21.4,21.2
1827,0,21.4,21.3
1828,0,21.5,21.2
1829,0,21.4,21.3
1830,0,21.3,21.5
1831,0,21.4,21.3
1832,0,21.5,21.3
1833,0,21.4,21.3
1834,0,21.4,21.3
1835,0,21.5,21.3
1836,0,21.4,21.4
1837,0,21.5,21.3
1838,0,21.4,21.3
1839,0,21.4,21.3
1840,0,21.4,21.3
1841,0,21.4,21.2
1842,0,21.4,21.3
1843,0,21.4,21.3
1844,0,21.4,21.3
1845,0,21.4,21.3
1846,0,21.4,21.2
1847,0,21.4,21.3
1848,0,21.4,21.3
1849,0,21.5,21.3
1850,0,21.3,21.3
1851,0,21.3,21.2
1852,0,21.3,21.3
1853,0,21.4,21.1
1854,0,21.3,21.4
1855,0,21.3,21.2
1856,0,21.5,21.3
1857,0,21.4,21.2
1858,0,21.4,21.3
1859,0,21.5,21.3
1860,0,21.4,21.1
1861,0,21.3,21.2
1862,0,21.5,21.2
1863,0,21.4,21.3
1864,0,21.4,21.1
1865,0,21.5,21.3
1866,0,21.3,21.3
1867,0,21.5,21.3
1868,0,21.5,21.2
1869,0,21.3,21.2
1870,0,21.4,21.3
1871,0,21.3,21.2
1872,0,21.4,21.3
1873,0,21.5,21.2
1874,0,21.4,21.3
1875,0,21.4,21.1
1876,0,21.5,21.3
1877,0,21.5,21.3
1878,0,21.5,21.3
1879,0,21.4,21.2
1880,0,21.4,21.3
1881,0,21.4,21.4
1882,0,21.3,21.3
1883,0,21.5,21.2
1884,0,21.5,21.3
1885,0,21.4,21.3
1886,0,21.3,21.3
1887,0,21.4,21.3
1888,0,21.5,21.1
1889,0,21.3,21.3
1890,0,21.4,21.4
1891,0,21.5,21.3
1892,0,21.5,21.3
1893,0,21.4,21.3
1894,0,21.4,21.3
1895,0,21.3,21.3
1896,0,21.3,21.3
1897,0,21.3,21.3
1898,0,21.4,21.4
1899,0,21.4,21.3
1900,0,21.4,21.3
1901,0,21.5,21.4
1902,0,21.4,21.2
1903,0,21.5,21.3
1904,0,21.5,21.3
1905,0,21.5,21.1
1906,0,21.4,21.4
1907,0,21.3,21.3
1908,0,21.5,21.2
1909,0,21.4,21.3
1910,0,21.5,21.2
1911,0,21.5,21.4
1912,0,21.4,21.3
1913,0,21.4,21.3
1914,0,21.5,21.3
1915,0,21.3,21.3
1916,0,21.4,21.3
1917,0,21.3,21.3
1918,0,21.4,21.1
1919,0,21.4,21.3
1920,0,21.3,21.3
1921,0,21.5,21.4
1922,0,21.4,21.3
1923,0,21.3,21.2
1924,0,21.3,21.3
1925,0,21.4,21.3
1926,0,21.4,21.3
1927,0,21.5,21.1
1928,0,21.3,21.2
1929,0,21.5,21.3
1930,0,21.4,21.3
1931,0,21.5,21.3
1932,0,21.5,21.3
1933,0,21.4,21.1
1934,0,21.3,21.4
1935,0,21.4,21.3
1936,0,21.5,21.3
1937,0,21.4,21.2
1938,0,21.5,21.3
1939,0,21.3,21.3
1940,0,21.3,21.3
1941,0,21.4,21.2
1942,0,21.5,21.2
1943,0,21.4,21.3
1944,0,21.4,21.3
1945,0,21.3,21.1
1946,0,21.4,21.3
1947,0,21.3,21.3
1948,0,21.5,21.3
1949,0,21.4,21.5
1950,0,21.4,21.3
1951,0,21.5,21.3
1952,0,21.5,21.3
1953,0,21.3,21.3
1954,0,21.5,21.3
1955,0,21.4,21.3
1956,0,21.3,21.3
1957,0,21.4,21.3
1958,0,21.4,21.3
1959,0,21.3,21.3
1960,0,21.5,21.3
1961,0,21.5,21.3
1962,0,21.4,21.3
1963,0,21.5,21.3
1964,0,21.5,21.3
1965,0,21.4,21.4
1966,0,21.3,21.3
1967,0,21.4,21.4
1968,0,21.4,21.3
1969,0,21.5,21.1
1970,0,21.4,21.3
1971,0,21.5,21.4
1972,0,21.4,21.3
1973,0,21.4,21.3
1974,0,21.5,21.3
1975,0,21.3,21.3
1976,0,21.4,21.3
1977,0,21.3,21.4
1978,0,21.3,21.3
1979,0,21.4,21.3
1980,0,21.4,21.3
1981,0,21.5,21.3
1982,0,21.4,21.3
1983,0,21.4,21.3
1984,0,21.6,21.3
1985,0,21.4,21.3
1986,0,21.5,21.1
1987,0,21.4,21.3
1988,0,21.3,21.5
1989,0,21.5,21.3
1990,0,21.5,21.4
1991,0,21.3,21.3
1992,0,21.3,21.3
1993,0,21.3,21.4
1994,0,21.4,21.3
1995,0,21.3,21.3
1996,0,21.5,21.2
1997,0,21.4,21.3
1998,0,21.5,21.4
1999,0,21.4,21.3
2000,0,21.3,21.3
2001,0,21.4,21.2
